district,party,name,descriptor,year,office,state,cand_key,office_level,bio_in_office,bio_prior_candidacy
,DEM,governor,"in 2022 , and candidate for mayor of Memphis in 2023",2026,Governor,TN,governor,0,0,1
,DEM,Tim Cyr,home repair business owner,2026,Governor,TN,cyr t,0,0,0
,DEM,Memphis city councilor,from the 2nd district (2024–present),2026,Governor,TN,councilor m,0,1,0
,DEM,"Adam ""Ditch"" Kurtz",Nashville pedal steel musician,2026,Governor,TN,kurtz a,0,0,0
,DEM,Kevin Lee McCants,pastor,2026,Governor,TN,mccants k,0,0,0
,DEM,Steve Cohen,U.S. representative from Tennessee's 9th congressional district (2007–present),2026,Governor,TN,cohen s,4,1,0
,IND,David Hatley,businessman,2026,Governor,TN,hatley d,0,0,0
,IND,Lipscomb University,professor,2026,Governor,TN,university l,0,0,0
,IND,Robert Vick,educator,2026,Governor,TN,vick r,0,0,0
,REP,Greg Abbott,incumbent governor (2015–present),2026,Governor,TX,abbott g,3,1,0
,DEM,Gina Hinojosa,state representative from the 49th district (2017–present),2026,Governor,TX,hinojosa g,2,1,0
,DEM,Bay City,"councilor ( running for Land Commissioner , endorsed Hinojosa)",2026,Governor,TX,city b,0,0,0
,DEM,Denton County,Judge),2026,Governor,TX,county d,1,0,0
,DEM,Mark White,and candidate for governor in 2018 (endorsed Hinojosa),2026,Governor,TX,white m,0,0,1
,DEM,Jasmine Crockett,"U.S. representative from Texas's 30th congressional district (2023–present) ( ran for U.S. Senate , endorsed Hinojosa)",2026,Governor,TX,crockett j,4,1,0
,DEM,Veronica Escobar,"U.S. representative from Texas's 16th congressional district (2019–present) ( running for re-election , endorsed Hinojosa)",2026,Governor,TX,escobar v,4,1,0
,DEM,Clay Jenkins,Dallas County Judge [ d ] (2011–present),2026,Governor,TX,jenkins c,1,1,0
,DEM,Beto O'Rourke,"former U.S. representative from Texas's 16th congressional district (2013–2019), nominee for governor in 2022 , nominee for U.S. Senate in 2018 , and candidate for president in 2020",2026,Governor,TX,orourke b,4,1,1
,DEM,Ron Nirenberg,former mayor of San Antonio (2017–2025) ( running for Bexar County Judge),2026,Governor,TX,nirenberg r,1,0,0
,IND,Libertarian,"), former chair of the Libertarian Party of Texas",2026,Governor,TX,libertarian,0,0,0
,IND,Matthew McConaughey,actor,2026,Governor,TX,mcconaughey m,0,0,0
,REP,Phil Scott,incumbent governor,2026,Governor,VT,scott p,3,0,0
,REP,John S. Rodgers,lieutenant governor of Vermont (2025-present) ( running for re-election ),2026,Governor,VT,rodgers j,3,1,0
,DEM,Amanda Janoo,economist,2026,Governor,VT,janoo a,0,0,0
,DEM,Aly Richards,former lobbying group CEO,2026,Governor,VT,richards a,0,0,0
,DEM,Coventry,Emergency Management Director,2026,Governor,VT,coventry,0,0,0
,DEM,Charity Clark,Vermont attorney general (2023–present)   ( running for re-election ),2026,Governor,VT,clark c,3,1,0
,DEM,Mike Pieciak,Vermont state treasurer (2023–present)  ( running for re-election ),2026,Governor,VT,pieciak m,3,1,0
,DEM,Dean Roy,high school student and former legislative page,2026,Governor,VT,roy d,0,0,0
,DEM,Mandela Barnes,former lieutenant governor (2019–2023) and nominee for U.S. Senate in 2022,2026,Governor,WI,barnes m,3,0,1
,DEM,Joel Brennan,former secretary of the Wisconsin Department of Administration (2019–2022),2026,Governor,WI,brennan j,0,0,0
,DEM,David Crowley,"Milwaukee County Executive (2020–present) (previously withdrew, endorsed Rodriguez)",2026,Governor,WI,crowley d,1,1,0
,DEM,Francesca Hong,state representative from the 76th district (2021–present),2026,Governor,WI,hong f,2,1,0
,DEM,Brett Hulsey,former state representative from the 78th district (2011–2015) and candidate for governor in 2014 (write-in),2026,Governor,WI,hulsey b,2,1,1
,DEM,Kelda Roys,"state senator from the 26th district (2021–present), candidate for Wisconsin's 2nd congressional district in 2012 , and candidate for governor in 2018",2026,Governor,WI,roys k,2,1,1
,DEM,Missy Hughes,former CEO of the Wisconsin Economic Development Corporation (2019–2025) (remains on ballot; endorsed Rodriguez),2026,Governor,WI,hughes m,0,0,0
,DEM,Oshkosh Defense,assembler  (ran for Winnebago County Board of Supervisors),2026,Governor,WI,defense o,0,0,0
,DEM,Sara Rodriguez,lieutenant governor (2023–present) (remains on ballot),2026,Governor,WI,rodriguez s,3,1,0
,DEM,Ryan Strnad,stadium vendor (endorsed Crowley),2026,Governor,WI,strnad r,0,0,0
,DEM,Kirk Bangstad,business owner,2026,Governor,WI,bangstad k,0,0,0
,DEM,Tony Evers,incumbent governor (2019–present)  (endorsed Crowley),2026,Governor,WI,evers t,3,1,0
,DEM,Sarah Godlewski,Wisconsin Secretary of State (2023–present) and candidate for U.S. Senate in 2022 (running for lieutenant governor),2026,Governor,WI,godlewski s,3,1,1
,DEM,Cavalier Johnson,Mayor of Milwaukee (2021–present) (endorsed Crowley),2026,Governor,WI,johnson c,1,1,0
,DEM,Josh Kaul,Attorney General of Wisconsin (2019–present) ( running for re-election ),2026,Governor,WI,kaul j,3,1,0
,DEM,Tip McGuire,state representative from the 64th district (2019–present)  ( running for re-election ),2026,Governor,WI,mcguire t,2,1,0
,DEM,Ben Wikler,former chair of the Wisconsin Democratic Party (2019–2025) and candidate for Democratic National Committee chair in 2025,2026,Governor,WI,wikler b,0,0,1
,REP,Tom Tiffany,U.S. representative for Wisconsin's 7th congressional district (2020–present),2026,Governor,WI,tiffany t,4,1,0
,REP,Andy Manske,medical service technician,2026,Governor,WI,manske a,0,0,0
,REP,Bill Berrien,manufacturing executive,2026,Governor,WI,berrien b,0,0,0
,REP,Washington County,Executive (2020–present),2026,Governor,WI,county w,0,1,0
,REP,Rohn W. Bishop,"mayor of Waupun, Wisconsin (2022 – present)",2026,Governor,WI,bishop r,1,1,0
,REP,2024,and candidate in 2012,2026,Governor,WI,,0,0,0
,REP,Ron Johnson,U.S. senator (2011–present),2026,Governor,WI,johnson r,4,1,0
,REP,Mary Felzkowski,president of the Wisconsin Senate (2025–present) from the 12th district (2021–present),2026,Governor,WI,felzkowski m,2,1,0
,REP,WTMJ-TV,host and owner of the Janesville Jets,2026,Governor,WI,wtmjtv,0,0,0
,REP,Michels Corporation,nominee for governor in 2022 and U.S. Senate in 2004,2026,Governor,WI,corporation m,0,0,1
,REP,Matt Neumann,business owner,2026,Governor,WI,neumann m,0,0,0
,REP,Bryan Steil,U.S. representative for Wisconsin's 1st congressional district (2019–present)  ( running for re-election ; endorsed Tiffany),2026,Governor,WI,steil b,4,1,0
,REP,Tommy Thompson,"former governor (1987–2001), former U.S. Secretary of Health and Human Services (2001–2005), and nominee for U.S. Senate in 2012  (endorsed Tiffany)",2026,Governor,WI,thompson t,4,0,1
,REP,Scott Walker,former governor (2011–2019),2026,Governor,WI,walker s,3,0,0
,REP,Lancaster,(2016–2022) and candidate for lieutenant governor in 2022,2026,Governor,WI,lancaster,0,0,1
,REP,Wisconsin Department of Workforce Development,and candidate for lieutenant governor in 2022,2026,Governor,WI,development w,0,0,1
,REP,Wisconsin's 1st congressional district,in 2018 ( running for state senate ),2026,Governor,WI,district w,0,0,0
,REP,Cyril Sablich,college student,2026,Governor,WI,sablich c,0,0,0
,REP,Oakfield,school board member,2026,Governor,WI,oakfield,1,0,0
,IND,David King,pastor and perennial candidate,2026,Governor,WI,king d,0,0,0
,REP,John Howard Lindauer,,1998,Governor,AK,lindauer j,0,0,0
,REP,Robin L. Taylor,,1998,Governor,AK,taylor r,0,0,0
,REP,Wayne A. Ross,,1998,Governor,AK,ross w,0,0,0
,DEM,Tony Knowles,incumbent Governor,1998,Governor,AK,knowles t,3,0,0
,REP,Ray Metcalfe,,1998,Governor,AK,metcalfe r,0,0,0
,OTH,Desa Jacobsson,,1998,Governor,AK,jacobsson d,0,0,0
,,Sylvia Sullivan,,1998,Governor,AK,sullivan s,0,0,0
,REP,1994,and son of former U.S. Postmaster General Winton M. Blount,1998,Governor,AL,,0,0,0
,REP,Guy Hunt,former Governor,1998,Governor,AL,hunt g,3,0,0
,REP,Fob James,incumbent Governor,1998,Governor,AL,james f,3,0,0
,REP,Mac McAllister,businessman,1998,Governor,AL,mcallister m,0,0,0
,REP,Phil Williams Sr.,former Director of the Alabama Department of Finance,1998,Governor,AL,williams p,0,0,0
,DEM,Lenora Pate,attorney and former Director of the Alabama Department of Industrial Relations,1998,Governor,AL,pate l,0,0,0
,DEM,Don Siegelman,Lieutenant Governor of Alabama,1998,Governor,AL,siegelman d,3,0,0
,REP,Winton Blount,,1998,Governor,AL,blount w,0,0,0
,DEM,Wayne Sowell,,1998,Governor,AL,sowell w,0,0,0
,DEM,Lee Lamb,,1998,Governor,AL,lamb l,0,0,0
,DEM,Bill Bristow,attorney,1998,Governor,AR,bristow b,0,0,0
,DEM,Dirk Anderson,farmer,1998,Governor,AR,anderson d,0,0,0
,DEM,Johnny Hoyt,state representative,1998,Governor,AR,hoyt j,2,1,0
,REP,Mike Huckabee,incumbent governor of Arkansas,1998,Governor,AR,huckabee m,3,0,0
,REP,Air National Guard,colonel,1998,Governor,AR,guard a,0,0,0
,REP,Mike Huckabee (inc.),,1998,Governor,AR,inc m,0,0,0
,REP,Gene McVay,,1998,Governor,AR,mcvay g,0,0,0
,OTH,Keith Carle,,1998,Governor,AR,carle k,0,0,0
,DEM,Paul Johnson,Mayor of Phoenix,1998,Governor,AZ,johnson p,1,0,0
,REP,Jane Dee Hull,incumbent Governor of Arizona,1998,Governor,AZ,hull j,3,0,0
,REP,Maricopa County,Supervisor,1998,Governor,AZ,county m,0,0,0
,REP,Jim Howl,,1998,Governor,AZ,howl j,0,0,0
,REP,Charles Brown,,1998,Governor,AZ,brown c,0,0,0
,OTH,Katherine Gallant,,1998,Governor,AZ,gallant k,0,0,0
,OTH,Tom Rawles,,1998,Governor,AZ,rawles t,0,0,0
,OTH,Scott Alan Malcomson,,1998,Governor,AZ,malcomson s,0,0,0
,OTH,Alan White (write-in),,1998,Governor,AZ,writein a,0,0,0
,OTH,D'Herrera Tapia (write-in),,1998,Governor,AZ,writein d,0,0,0
,OTH,Robert B. Winn (write-in),,1998,Governor,AZ,writein r,0,0,0
,DEM,Gray Davis,,1998,Governor,CA,davis g,0,0,0
,DEM,Al Checchi,,1998,Governor,CA,checchi a,0,0,0
,DEM,Jane Harman,,1998,Governor,CA,harman j,0,0,0
,DEM,"Charles ""Chuck"" Pineda Jr.",,1998,Governor,CA,pineda c,0,0,0
,DEM,Pia Jensen,,1998,Governor,CA,jensen p,0,0,0
,DEM,Michael Palitz,,1998,Governor,CA,palitz m,0,0,0
,REP,Dan Lungren,,1998,Governor,CA,lungren d,0,0,0
,REP,Dennis Peron,,1998,Governor,CA,peron d,0,0,0
,REP,James D. Crawford,,1998,Governor,CA,crawford j,0,0,0
,REP,Eduardo M. Rivera,,1998,Governor,CA,rivera e,0,0,0
,REP,Jeff Williams,,1998,Governor,CA,williams j,0,0,0
,OTH,Dan Hamburg,,1998,Governor,CA,hamburg d,0,0,0
,OTH,Steve W. Kubby,,1998,Governor,CA,kubby s,0,0,0
,,Peace and Freedom,,1998,Governor,CA,freedom p,0,0,0
,,American Independent,,1998,Governor,CA,independent a,0,0,0
,,Natural Law,,1998,Governor,CA,law n,0,0,0
,,Invalid or blank votes,,1998,Governor,CA,votes i,0,0,0
,OTH,Gale Shangold (write-in),,1998,Governor,CA,writein g,0,0,0
,OTH,Phillip Ashamallah (write-in),,1998,Governor,CA,writein p,0,0,0
,OTH,Lark D. Jursek (write-in),,1998,Governor,CA,writein l,0,0,0
,DEM,Gail Schoettler,Lieutenant Governor of Colorado,1998,Governor,CO,schoettler g,3,0,0
,DEM,Minority Leader,of the Colorado State Senate,1998,Governor,CO,leader m,2,0,0
,DEM,Bernie Buescher,former Executive Director of the Colorado Department of Health Care Policy and Financing,1998,Governor,CO,buescher b,0,0,0
,REP,Bill Owens,Colorado State Treasurer,1998,Governor,CO,owens b,3,0,0
,REP,President,of the Colorado State Senate,1998,Governor,CO,president,2,0,0
,REP,Joe Rogers,"former Chief Counsel to U.S. Senator Hank Brown , 1996 Republican nominee for Colorado's 1st congressional district",1998,Governor,CO,rogers j,4,0,1
,REP,Jim Congrove,State Senator,1998,Governor,CO,congrove j,2,0,0
,DEM,Mike Feeley,,1998,Governor,CO,feeley m,0,0,0
,REP,Tom Norton,,1998,Governor,CO,norton t,0,0,0
,OTH,Sandra D. Johnson,,1998,Governor,CO,johnson s,0,0,0
,OTH,Tim Leonard,,1998,Governor,CO,leonard t,0,0,0
,DEM,Barbara B. Kennelly,U.S. Representative from the CT-01,1998,Governor,CT,kennelly b,4,1,0
,REP,John G. Rowland,incumbent Governor of Connecticut,1998,Governor,CT,rowland j,3,0,0
,DEM,Joe Courtney,Member of Connecticut House of Representatives,1998,Governor,CT,courtney j,2,1,0
,REP,Jodi Rell,incumbent Lieutenant Governor of Connecticut,1998,Governor,CT,rell j,3,0,0
,,Concerned Citizens,,1998,Governor,CT,citizens c,0,0,0
,OTH,Ned Vare,,1998,Governor,CT,vare n,0,0,0
,,Term Limits,,1998,Governor,CT,limits t,0,0,0
,DEM,Buddy MacKay,incumbent Lieutenant Governor of Florida,1998,Governor,FL,mackay b,3,0,0
,REP,Jeb Bush,"Businessman, 1994 Republican nominee for governor, Son of Former U.S. President George HW Bush , Brother of then Governor George W. Bush of Texas and Grandson of Former U.S. Senator Prescott Bush",1998,Governor,FL,bush j,4,0,1
,DEM,Roy Barnes,State Representative from Marietta,1998,Governor,GA,barnes r,2,1,0
,DEM,Lewis A. Massey,Georgia Secretary of State,1998,Governor,GA,massey l,3,0,0
,DEM,David Poythress,Georgia Commissioner of Labor,1998,Governor,GA,poythress d,3,0,0
,DEM,Georgia state senator,from LaGrange,1998,Governor,GA,senator g,0,0,0
,DEM,Pine Mountain,veterinarian and candidate for Senate in 1974,1998,Governor,GA,mountain p,0,0,1
,REP,Guy Millner,"1996 Republican nominee for the United States Senate , 1994 Republican nominee for Governor of Georgia , businessman",1998,Governor,GA,millner g,0,0,1
,REP,Mike Bowers,Attorney General of Georgia,1998,Governor,GA,bowers m,3,0,0
,REP,Nancy Schaefer,1994 Republican nominee for Lieutenant Governor of Georgia,1998,Governor,GA,schaefer n,0,0,1
,DEM,Steve Langford,,1998,Governor,GA,langford s,0,0,0
,DEM,Morris James,,1998,Governor,GA,james m,0,0,0
,DEM,Carlton Myers,,1998,Governor,GA,myers c,0,0,0
,REP,Bruce Hatfield,,1998,Governor,GA,hatfield b,0,0,0
,OTH,Jack Cashin,,1998,Governor,GA,cashin j,0,0,0
,DEM,Ben Cayetano,incumbent Governor of Hawaii,1998,Governor,HI,cayetano b,3,0,0
,DEM,Jim Brewer,perennial candidate,1998,Governor,HI,brewer j,0,0,0
,DEM,Miles F. Shiratori,perennial candidate,1998,Governor,HI,shiratori m,0,0,0
,REP,Linda Lingle,Mayor of Maui,1998,Governor,HI,lingle l,1,0,0
,REP,Frank Fasi,former Mayor of Honolulu and narrowly unsuccessful Independent candidate for governor in 1994,1998,Governor,HI,fasi f,1,0,1
,DEM,Richard C. S. Ho,,1998,Governor,HI,ho r,0,0,0
,DEM,Fred K. Tamura,,1998,Governor,HI,tamura f,0,0,0
,DEM,Raymond N. Onaga,,1998,Governor,HI,onaga r,0,0,0
,OTH,George Peabody,,1998,Governor,HI,peabody g,0,0,0
,DEM,Tom Vilsack,Iowa State Senator,1998,Governor,IA,vilsack t,2,0,0
,DEM,Mark McCormick,former Iowa Supreme Court Justice (1972–1986),1998,Governor,IA,mccormick m,0,0,0
,REP,Jim Ross Lightfoot,former United States Representative and nominee for the United States Senate in 1996,1998,Governor,IA,lightfoot j,4,1,1
,REP,Paul Pate,Iowa Secretary of State,1998,Governor,IA,pate p,3,0,0
,REP,David A. Oman,,1998,Governor,IA,oman d,0,0,0
,OTH,Jim Hennager,,1998,Governor,IA,hennager j,0,0,0
,OTH,Edward Moses,,1998,Governor,IA,moses e,0,0,0
,OTH,"Jeffrey L. Hughes, Sr.",,1998,Governor,IA,hughes j,0,0,0
,,Natural Law,,1998,Governor,IA,law n,0,0,0
,OTH,Mark Kennis,,1998,Governor,IA,kennis m,0,0,0
,REP,Dirk Kempthorne,U.S. Senator,1998,Governor,ID,kempthorne d,4,0,0
,REP,David W. Sheperd,perennial candidate,1998,Governor,ID,sheperd d,0,0,0
,DEM,Robert C. Huntley,"former Idaho Supreme Court Justice , former Idaho State Representative , former Pocatello city councilman",1998,Governor,ID,huntley r,2,1,0
,DEM,William Tarnasky,,1998,Governor,ID,tarnasky w,0,0,0
,DEM,Jack Wayne Chappell,,1998,Governor,ID,chappell j,0,0,0
,DEM,Donald McMurrian,,1998,Governor,ID,mcmurrian d,0,0,0
,OTH,Peter Rickards,,1998,Governor,ID,rickards p,0,0,0
,DEM,Jim Burns,"former United States Attorney for the Northern District of Illinois (1993–1997), Democratic nominee for Lieutenant Governor of Illinois in 1990",1998,Governor,IL,burns j,0,0,1
,DEM,Roland Burris,former Attorney General of Illinois (1991–1995) and candidate for the Democratic nomination for Governor in 1994,1998,Governor,IL,burris r,3,0,1
,DEM,Glenn Poshard,U.S. Representative (1989–1999),1998,Governor,IL,poshard g,4,1,0
,DEM,John Schmidt,former United States Associate Attorney General (1994–1997),1998,Governor,IL,schmidt j,3,0,0
,DEM,Neil Hartigan,"former Illinois Attorney General (1983–1991), former Lieutenant Governor of Illinois (1973–1977), and Democratic nominee for Governor in 1990",1998,Governor,IL,hartigan n,3,0,1
